id,sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,rings
3567,I,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10
3572,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9
655,M,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
3001,M,0.64,0.495,0.165,1.307,0.678,0.292,0.266,11
1562,I,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7
459,F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
2241,F,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,11
3747,I,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6
1452,I,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9
2407,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,12
4104,F,0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11
3316,M,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16
1216,I,0.31,0.225,0.07,0.1055,0.435,0.015,0.04,5
3874,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12
3409,I,0.395,0.31,0.095,0.313,0.131,0.072,0.093,7
3105,I,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5
3228,I,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9
2292,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9
3498,M,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10
1348,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
1797,I,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8
1112,F,0.52,0.46,0.15,1.019,0.523,0.1985,0.254,7
109,F,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9
3286,F,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,14
2737,I,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9
62,F,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10
937,I,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
4050,M,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
2401,F,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12
146,M,0.46,0.35,0.12,0.515,0.224,0.108,0.1565,10
505,M,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15
4067,I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
3890,M,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16
1787,I,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8
3157,F,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,9
970,F,0.515,0.43,0.14,0.834,0.367,0.2,0.23,8
1265,I,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7
4158,I,0.48,0.355,0.11,0.4495,0.201,0.089,0.14,8
2301,F,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10
2008,I,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7
3970,I,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,6
1251,I,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
2768,I,0.56,0.435,0.135,0.72,0.329,0.103,0.251,11
319,I,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6
1141,I,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10
746,F,0.66,0.52,0.2,1.676,0.673,0.4805,0.45,17
3388,M,0.74,0.535,0.185,1.65,0.734,0.4505,0.335,13
2974,M,0.745,0.575,0.2,1.884,0.954,0.336,0.495,12
1773,I,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,10
1036,F,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11
3433,I,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6
3995,I,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,5
870,M,0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12
3003,F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10
161,F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13
862,M,0.6,0.475,0.175,1.3445,0.549,0.2875,0.36,11
4120,M,0.35,0.265,0.09,0.197,0.073,0.0365,0.077,7
3628,F,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13
135,F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8
152,F,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10
3418,F,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8
2871,I,0.375,0.28,0.085,0.2145,0.0855,0.0485,0.072,7
3219,M,0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16
215,M,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10
2777,I,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9
3913,I,0.54,0.4,0.145,0.757,0.315,0.181,0.215,11
48,I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,6
2657,F,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
441,I,0.335,0.26,0.1,0.192,0.0785,0.0585,0.07,8
3398,M,0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9
958,I,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8
1337,M,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,10
3211,F,0.6,0.48,0.165,1.1345,0.4535,0.27,0.335,10
2846,M,0.625,0.475,0.175,1.3405,0.656,0.283,0.337,10
1464,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9
3694,M,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
883,M,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15
2194,I,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13
3731,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9
3257,M,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,9
3685,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10
3491,M,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,8
418,F,0.63,0.5,0.155,1.005,0.367,0.199,0.36,16
3779,M,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10
681,M,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
2803,M,0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12
3397,F,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,12
1472,F,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9
378,M,0.565,0.465,0.175,0.995,0.3895,0.183,0.37,15
1535,I,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6
2972,M,0.72,0.58,0.19,2.0885,0.9955,0.478,0.5305,13
682,F,0.435,0.325,0.115,0.3915,0.154,0.094,0.12,7
4135,F,0.6,0.5,0.17,1.13,0.4405,0.267,0.335,11
621,I,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,18
774,M,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,10
237,I,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
4028,I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
3710,M,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11
2351,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19
259,F,0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13
3242,M,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,15
1006,M,0.605,0.47,0.165,1.2315,0.6025,0.262,0.2925,11
2354,M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11
153,F,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10
1430,I,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4
1788,F,0.545,0.415,0.2,1.358,0.567,0.318,0.403,10
723,M,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15
852,M,0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,10
