FlightRecord,FlightDate,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
41878,2007-01-02,706.0,625,827.0,740,WN,878,N671SW,81.0,75.0,62.0,47.0,41.0,MDW,BNA,395.0,4.0,15.0,0,,0,41.0,0.0,6.0,0.0,0.0,YES,YES
43729,2008-01-03,1912.0,1855,2029.0,2015,WN,1209,N653SW,77.0,80.0,63.0,14.0,17.0,SAN,SJC,417.0,3.0,11.0,0,,0,,,,,,YES,YES
11485,1992-01-06,1000.0,955,1103.0,1112,US,83,,63.0,77.0,,-9.0,5.0,PIT,IND,325.0,,,0,,0,,,,,,NO,YES
15757,1994-01-26,1258.0,1230,,1350,US,272,,,140.0,,,28.0,PIT,MCI,773.0,,,0,,1,,,,,,YES,YES
15031,1994-01-07,1341.0,1340,1753.0,1748,US,252,,192.0,188.0,,5.0,1.0,IAH,PHL,1324.0,,,0,,0,,,,,,YES,YES
857,1987-10-26,1849.0,1850,2011.0,2003,PS,1496,,82.0,73.0,,8.0,-1.0,OAK,SNA,371.0,,,0,,0,,,,,,YES,NO
6306,1990-01-12,1905.0,1750,2156.0,2022,US,33,,351.0,332.0,,94.0,75.0,PIT,SFO,2254.0,,,0,,0,,,,,,YES,YES
4789,1989-01-17,840.0,842,1043.0,1042,UA,205,,243.0,240.0,,1.0,-2.0,IAH,SFO,1635.0,,,0,,0,,,,,,YES,NO
33164,2003-01-24,1932.0,1935,2204.0,2212,UA,1069,N456UA,212.0,217.0,198.0,-8.0,-3.0,ORD,BOI,1437.0,2.0,12.0,0,,0,,,,,,NO,NO
16258,1995-01-30,652.0,650,750.0,749,US,243,N891US,58.0,59.0,42.0,1.0,2.0,ORF,PHL,211.0,9.0,7.0,0,,0,,,,,,YES,YES
17926,1995-01-11,,615,,916,US,89,UNKNOW,,121.0,142.0,,,STL,PHL,813.0,4.0,10.0,1,,0,,,,,,YES,YES
9207,1991-01-11,653.0,655,758.0,759,US,135,,65.0,64.0,,-1.0,-2.0,PHL,BOS,280.0,,,0,,0,,,,,,NO,NO
13345,1993-01-22,1456.0,1455,2013.0,2010,US,98,,197.0,195.0,,3.0,1.0,PHX,IND,1489.0,,,0,,0,,,,,,YES,YES
22856,1998-01-06,1900.0,1900,2106.0,2109,HP,2864,N632AW,246.0,249.0,232.0,-3.0,0.0,CMH,PHX,1671.0,5.0,9.0,0,,0,,,,,,NO,NO
25896,1999-01-01,1300.0,1235,1408.0,1345,WN,1779,N677,68.0,70.0,53.0,23.0,25.0,ABQ,PHX,328.0,5.0,10.0,0,,0,,,,,,YES,YES
41921,2007-01-02,1826.0,1750,2025.0,1955,WN,2597,N636WN,59.0,65.0,43.0,30.0,36.0,MDW,DTW,229.0,6.0,10.0,0,,0,22.0,0.0,0.0,0.0,8.0,YES,YES
38206,2006-01-11,1931.0,1930,2129.0,2114,US,750,N741UW,118.0,104.0,86.0,15.0,1.0,CLT,LGA,544.0,7.0,25.0,0,,0,0.0,0.0,15.0,0.0,0.0,YES,YES
16676,1995-01-23,713.0,715,825.0,817,US,970,N899US,72.0,62.0,45.0,8.0,-2.0,PIT,PHL,267.0,3.0,24.0,0,,0,,,,,,YES,NO
19527,1996-01-08,2128.0,2125,2304.0,2311,UA,797,N348UA,96.0,106.0,84.0,-7.0,3.0,DEN,PHX,602.0,2.0,10.0,0,,0,,,,,,NO,YES
24918,1999-01-16,1551.0,1549,1901.0,1900,TW,710,N412EA,130.0,131.0,95.0,1.0,2.0,STL,PHL,813.0,16.0,19.0,0,,0,,,,,,YES,YES
277,1987-10-13,645.0,645,802.0,803,PS,1468,,77.0,78.0,,-1.0,0.0,SFO,SAN,447.0,,,0,,0,,,,,,NO,NO
24465,1999-01-12,1012.0,1015,1827.0,1824,US,64,N605AU,315.0,309.0,300.0,3.0,-3.0,SFO,PHL,2521.0,6.0,9.0,0,,0,,,,,,YES,NO
153,1987-10-21,932.0,930,1034.0,1035,PS,1459,,62.0,65.0,,-1.0,2.0,LAX,SFO,337.0,,,0,,0,,,,,,NO,YES
8615,1991-01-14,1329.0,1320,1435.0,1416,US,125,,66.0,56.0,,19.0,9.0,PIT,AVP,243.0,,,0,,0,,,,,,YES,YES
572,1987-10-06,1945.0,1945,2109.0,2101,PS,1484,,84.0,76.0,,8.0,0.0,SFO,SAN,447.0,,,0,,0,,,,,,YES,NO
4237,1989-01-24,1328.0,1330,2037.0,2019,UA,186,,309.0,289.0,,18.0,-2.0,HNL,SFO,2398.0,,,0,,0,,,,,,YES,NO
9976,1991-01-23,857.0,855,1024.0,1015,US,150,,87.0,80.0,,9.0,2.0,LGA,ORF,296.0,,,0,,0,,,,,,YES,YES
14173,1994-01-20,1206.0,1205,1442.0,1451,US,230,,156.0,166.0,,-9.0,1.0,MIA,PIT,1013.0,,,0,,0,,,,,,NO,YES
9405,1991-01-14,1842.0,1845,1955.0,2008,US,139,,73.0,83.0,,-13.0,-3.0,CLE,CLT,430.0,,,0,,0,,,,,,NO,NO
31825,2002-01-27,1607.0,1610,1702.0,1712,US,802,N823äâ,55.0,62.0,39.0,-10.0,-3.0,PIT,ABE,253.0,4.0,12.0,0,,0,,,,,,NO,NO
23004,1998-01-04,1253.0,1250,1447.0,1453,DL,159,N932DL,234.0,243.0,215.0,-6.0,3.0,CVG,PHX,1569.0,7.0,12.0,0,,0,,,,,,NO,YES
40032,2007-01-01,1402.0,1350,1610.0,1600,WN,466,N467,68.0,70.0,47.0,10.0,12.0,SNA,PHX,338.0,13.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
7831,1990-01-13,2200.0,2155,2307.0,2309,US,58,,67.0,74.0,,-2.0,5.0,PIT,EWR,319.0,,,0,,0,,,,,,NO,YES
16469,1995-01-28,1200.0,1155,1833.0,1814,US,772,N777AU,273.0,259.0,253.0,19.0,5.0,PHX,PHL,2075.0,8.0,12.0,0,,0,,,,,,YES,YES
6653,1990-01-02,2120.0,2050,2230.0,2203,US,38,,70.0,73.0,,27.0,30.0,LGA,ORF,296.0,,,0,,0,,,,,,YES,YES
40826,2007-01-02,716.0,700,814.0,755,WN,1,N626SW,58.0,55.0,44.0,19.0,16.0,DAL,HOU,239.0,5.0,9.0,0,,0,16.0,0.0,3.0,0.0,0.0,YES,YES
12488,1993-01-08,713.0,715,905.0,917,US,78,,112.0,122.0,,-12.0,-2.0,JAX,PHL,742.0,,,0,,0,,,,,,NO,NO
40104,2007-01-01,1401.0,1400,1607.0,1630,WN,812,N482,186.0,210.0,174.0,-23.0,1.0,STL,PHX,1262.0,5.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
36449,2005-01-29,1723.0,1734,1903.0,1914,UA,557,N903UA,220.0,220.0,193.0,-11.0,-11.0,PIT,DEN,1290.0,5.0,22.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
21245,1997-01-31,1128.0,1122,1331.0,1332,HP,2657,N902AW,243.0,250.0,228.0,-1.0,6.0,CMH,PHX,1671.0,4.0,11.0,0,,0,,,,,,NO,YES
12823,1993-01-24,2025.0,2010,2236.0,2232,US,87,,131.0,142.0,,4.0,15.0,PHL,JAX,742.0,,,0,,0,,,,,,YES,YES
1782,1987-10-16,653.0,653,759.0,757,PS,1543,,66.0,64.0,,2.0,0.0,BUR,SMF,358.0,,,0,,0,,,,,,YES,NO
13595,1993-01-02,1410.0,1405,1628.0,1624,US,105,,198.0,199.0,,4.0,5.0,PHL,IAH,1324.0,,,0,,0,,,,,,YES,YES
4054,1989-01-19,2229.0,2230,524.0,515,UA,184,,295.0,285.0,,9.0,-1.0,HNL,SFO,2398.0,,,0,,0,,,,,,YES,NO
2355,1988-01-30,2052.0,2052,2158.0,2152,PI,950,,66.0,60.0,,6.0,0.0,BWI,BGM,212.0,,,0,,0,,,,,,YES,NO
27752,2000-01-25,756.0,755,939.0,946,UA,2753,N920UA,103.0,111.0,92.0,-7.0,1.0,DEN,PHX,602.0,3.0,8.0,0,,0,,,,,,NO,YES
21974,1997-01-05,941.0,935,1136.0,1121,UA,1653,N7294U,115.0,106.0,99.0,15.0,6.0,DEN,PHX,602.0,3.0,13.0,0,,0,,,,,,YES,YES
21705,1997-01-31,2148.0,2145,2330.0,2330,HP,2498,N160AW,102.0,105.0,92.0,0.0,3.0,DEN,PHX,602.0,2.0,8.0,0,,0,,,,,,NO,YES
22435,1998-01-26,1819.0,1740,2031.0,1955,WN,545,N521,72.0,75.0,61.0,36.0,39.0,BUR,PHX,369.0,6.0,5.0,0,,0,,,,,,YES,YES
40165,2007-01-01,1532.0,1450,1559.0,1530,WN,158,N305SW,87.0,100.0,73.0,29.0,42.0,TPA,MSY,487.0,5.0,9.0,0,,0,6.0,0.0,0.0,0.0,23.0,YES,YES
43386,2008-01-03,1448.0,1440,1517.0,1500,WN,232,N740SW,89.0,80.0,63.0,17.0,8.0,PHX,LAX,370.0,8.0,18.0,0,,0,8.0,0.0,9.0,0.0,0.0,YES,YES
42462,2008-01-03,811.0,810,932.0,935,WN,112,N527SW,81.0,85.0,68.0,-3.0,1.0,MCI,BNA,491.0,3.0,10.0,0,,0,,,,,,NO,YES
8891,1991-01-10,1326.0,1330,1425.0,1425,US,129,,59.0,55.0,,0.0,-4.0,SYR,EWR,194.0,,,0,,0,,,,,,NO,NO
15222,1994-01-30,1330.0,1315,1449.0,1435,US,256,,79.0,80.0,,14.0,15.0,CHS,DCA,444.0,,,0,,0,,,,,,YES,YES
20173,1997-01-29,2008.0,1930,2152.0,2136,DL,345,N634DL,224.0,246.0,206.0,16.0,38.0,ATL,PHX,1587.0,7.0,11.0,0,,0,,,,,,YES,YES
18067,1996-01-12,1252.0,1215,1427.0,1412,DL,723,N633DL,215.0,237.0,195.0,15.0,37.0,ATL,PHX,1587.0,3.0,17.0,0,,0,,,,,,YES,YES
26888,2000-01-08,735.0,730,1100.0,1033,HP,241,N908AW,325.0,303.0,274.0,27.0,5.0,BWI,PHX,1999.0,36.0,15.0,0,,0,,,,,,YES,YES
7326,1990-01-30,1324.0,1320,1423.0,1423,US,49,,59.0,63.0,,0.0,4.0,CLE,IND,261.0,,,0,,0,,,,,,NO,YES
5001,1989-01-01,1601.0,1600,1910.0,1907,UA,210,,129.0,127.0,,3.0,1.0,LAX,DEN,862.0,,,0,,0,,,,,,YES,YES
39501,2006-01-12,1154.0,1200,1251.0,1306,US,2127,N746UW,57.0,66.0,41.0,-15.0,-6.0,BOS,LGA,185.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
4747,1989-01-27,615.0,615,644.0,649,UA,204,,29.0,34.0,,-5.0,0.0,MKE,ORD,67.0,,,0,,0,,,,,,NO,NO
36550,2005-01-23,1920.0,1931,2033.0,2102,UA,560,N564UA,73.0,91.0,60.0,-29.0,-11.0,SAN,SFO,447.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
34937,2004-01-07,1551.0,1545,1830.0,1837,UA,484,N515UA,99.0,112.0,76.0,-7.0,6.0,ORD,BWI,622.0,4.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
22299,1998-01-23,710.0,710,930.0,931,HP,2404,N325AW,80.0,81.0,60.0,-1.0,0.0,BUR,PHX,369.0,5.0,15.0,0,,0,,,,,,NO,NO
15749,1994-01-18,,1230,,1350,US,272,,,140.0,,,,PIT,MCI,773.0,,,1,,0,,,,,,YES,YES
12565,1993-01-29,1204.0,1200,1316.0,1332,US,80,,72.0,92.0,,-16.0,4.0,DCA,BOS,399.0,,,0,,0,,,,,,NO,YES
26788,2000-01-21,1346.0,1250,1558.0,1505,WN,1067,N644,72.0,75.0,58.0,53.0,56.0,BUR,PHX,369.0,5.0,9.0,0,,0,,,,,,YES,YES
24656,1999-01-21,1527.0,1535,1838.0,1841,US,1844,N449US,251.0,246.0,230.0,-3.0,-8.0,SJU,PHL,1576.0,11.0,10.0,0,,0,,,,,,NO,NO
42821,2008-01-03,1853.0,1815,2153.0,2120,WN,3831,N451WN,120.0,125.0,105.0,33.0,38.0,MDW,PVD,842.0,5.0,10.0,0,,0,14.0,0.0,0.0,0.0,19.0,YES,YES
15366,1994-01-24,1413.0,1410,1637.0,1646,US,260,,144.0,156.0,,-9.0,3.0,PHL,TPA,920.0,,,0,,0,,,,,,NO,YES
35737,2004-01-09,2207.0,2000,2302.0,2059,UA,506,N316UA,115.0,119.0,92.0,123.0,127.0,PHX,SFO,651.0,5.0,18.0,0,,0,0.0,0.0,123.0,0.0,0.0,YES,YES
835,1987-10-30,1315.0,1318,1427.0,1430,PS,1494,,72.0,72.0,,-3.0,-3.0,OAK,SNA,371.0,,,0,,0,,,,,,NO,NO
27491,2000-01-05,1701.0,1645,1906.0,1853,DL,1629,N618DL,245.0,248.0,228.0,13.0,16.0,CVG,PHX,1569.0,6.0,11.0,0,,0,,,,,,YES,YES
31848,2002-01-19,1246.0,1245,1500.0,1508,US,802,N821äâ,134.0,143.0,118.0,-8.0,1.0,TPA,PIT,873.0,5.0,11.0,0,,0,,,,,,NO,YES
27098,2000-01-29,1931.0,1935,2139.0,2204,CO,1543,N16701,248.0,269.0,226.0,-25.0,-4.0,CLE,PHX,1737.0,5.0,17.0,0,,0,,,,,,NO,NO
22392,1998-01-31,1330.0,1330,1539.0,1545,WN,441,N619,69.0,75.0,58.0,-6.0,0.0,BUR,PHX,369.0,3.0,8.0,0,,0,,,,,,NO,NO
8448,1991-01-16,1632.0,1630,1730.0,1747,US,122,,58.0,77.0,,-17.0,2.0,CLT,DCA,331.0,,,0,,0,,,,,,NO,YES
7035,1990-01-05,1533.0,1535,1626.0,1635,US,44,,53.0,60.0,,-9.0,-2.0,ABE,PIT,253.0,,,0,,0,,,,,,NO,NO
5058,1989-01-29,1550.0,1530,1715.0,1651,UA,211,,85.0,81.0,,24.0,20.0,ORD,OMA,416.0,,,0,,0,,,,,,YES,YES
2599,1988-01-20,1008.0,1002,1123.0,1116,PI,960,,75.0,74.0,,7.0,6.0,BWI,BDL,283.0,,,0,,0,,,,,,YES,YES
23736,1998-01-08,1546.0,0,1727.0,0,AA,49,N576AA,161.0,165.0,126.0,2.0,6.0,DFW,PHX,868.0,3.0,32.0,0,,0,,,,,,YES,YES
9366,1991-01-29,1638.0,1640,1742.0,1747,US,138,,64.0,67.0,,-5.0,-2.0,PIT,ACY,309.0,,,0,,0,,,,,,NO,NO
11658,1992-01-09,2145.0,2145,2308.0,2308,US,86,,83.0,83.0,,0.0,0.0,PIT,PVD,467.0,,,0,,0,,,,,,NO,NO
14368,1994-01-03,729.0,730,836.0,831,US,237,,67.0,61.0,,5.0,-1.0,DCA,PIT,205.0,,,0,,0,,,,,,YES,NO
9726,1991-01-02,657.0,655,758.0,801,US,145,,61.0,66.0,,-3.0,2.0,SYR,BWI,273.0,,,0,,0,,,,,,NO,YES
20603,1997-01-30,1430.0,1415,1533.0,1535,WN,743,N353,123.0,140.0,115.0,-2.0,15.0,AUS,PHX,872.0,2.0,6.0,0,,0,,,,,,NO,YES
26393,2000-01-09,807.0,755,1102.0,1045,WN,440,N747,235.0,230.0,226.0,17.0,12.0,BNA,PHX,1448.0,2.0,7.0,0,,0,,,,,,YES,YES
25026,1999-01-31,1459.0,1500,1600.0,1602,US,347,N918VJ,61.0,62.0,43.0,-2.0,-1.0,SYR,PHL,228.0,9.0,9.0,0,,0,,,,,,NO,NO
11011,1992-01-24,1242.0,1240,1428.0,1414,US,74,,106.0,94.0,,14.0,2.0,CLE,BOS,563.0,,,0,,0,,,,,,YES,YES
21757,1997-01-29,846.0,825,1047.0,1009,UA,309,N7462U,121.0,104.0,80.0,38.0,21.0,DEN,PHX,602.0,3.0,38.0,0,,0,,,,,,YES,YES
43275,2008-01-03,1008.0,945,1124.0,1110,WN,2979,N901WN,136.0,145.0,101.0,14.0,23.0,PHL,MDW,668.0,7.0,28.0,0,,0,,,,,,YES,YES
28079,2001-01-17,1419.0,1425,1538.0,1551,US,378,N889äâ,79.0,86.0,68.0,-13.0,-6.0,CLE,CLT,430.0,5.0,6.0,0,,0,,,,,,NO,NO
6678,1990-01-31,2054.0,2050,2150.0,2203,US,38,,56.0,73.0,,-13.0,4.0,LGA,ORF,296.0,,,0,,0,,,,,,NO,YES
37833,2005-01-31,1919.0,1922,2150.0,2153,UA,600,N903UA,91.0,91.0,76.0,-3.0,-3.0,DEN,TUL,541.0,4.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
21057,1997-01-25,1100.0,1100,1309.0,1315,WN,1488,N311,69.0,75.0,58.0,-6.0,0.0,BUR,PHX,369.0,2.0,9.0,0,,0,,,,,,NO,NO
9388,1991-01-21,1258.0,1300,1521.0,1533,US,138,,83.0,93.0,,-12.0,-2.0,STL,PIT,553.0,,,0,,0,,,,,,NO,NO
40559,2007-01-02,2045.0,2025,2201.0,2140,WN,562,N715SW,76.0,75.0,65.0,21.0,20.0,BUR,SMF,358.0,4.0,7.0,0,,0,7.0,0.0,1.0,0.0,13.0,YES,YES
37783,2005-01-12,1048.0,1000,1215.0,1122,UA,599,N392UA,87.0,82.0,64.0,53.0,48.0,ORD,MSP,334.0,4.0,19.0,0,,0,19.0,0.0,5.0,0.0,29.0,YES,YES
28916,2001-01-21,1432.0,1358,1605.0,1518,US,410,N341äâ,93.0,80.0,57.0,47.0,34.0,IAD,CLT,321.0,7.0,29.0,0,,0,,,,,,YES,YES
36038,2005-01-31,1658.0,1705,1827.0,1902,UA,543,N340UA,149.0,177.0,130.0,-35.0,-7.0,BOS,ORD,867.0,5.0,14.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
7542,1990-01-22,1244.0,1245,1359.0,1355,US,55,,75.0,70.0,,4.0,-1.0,ABQ,TUS,321.0,,,0,,0,,,,,,YES,NO
2186,1988-01-31,2031.0,2031,2141.0,2142,PI,945,,70.0,71.0,,-1.0,0.0,SYR,DCA,298.0,,,0,,0,,,,,,NO,NO
59,1987-10-21,1504.0,1505,1620.0,1608,PS,1453,,76.0,63.0,,12.0,-1.0,BUR,OAK,325.0,,,0,,0,,,,,,YES,NO
12831,1993-01-01,703.0,700,756.0,755,US,88,,53.0,55.0,,1.0,3.0,DAY,PIT,215.0,,,0,,0,,,,,,YES,YES
12986,1993-01-08,1952.0,1945,2254.0,2250,US,91,,302.0,305.0,,4.0,7.0,BWI,PHX,1999.0,,,0,,0,,,,,,YES,YES
1429,1987-10-30,801.0,801,906.0,912,PS,1521,,65.0,71.0,,-6.0,0.0,LAX,OAK,337.0,,,0,,0,,,,,,NO,NO
35532,2004-01-09,1327.0,1325,1540.0,1522,UA,500,N333UA,73.0,57.0,39.0,18.0,2.0,ORD,IND,177.0,7.0,27.0,0,,0,0.0,0.0,18.0,0.0,0.0,YES,YES
7592,1990-01-10,719.0,720,841.0,852,US,55,,82.0,92.0,,-11.0,-1.0,LGA,PIT,335.0,,,0,,0,,,,,,NO,NO
15148,1994-01-07,,1755,,1935,US,254,,,100.0,,,,EWR,RDU,416.0,,,1,,0,,,,,,YES,YES
2671,1988-01-10,726.0,720,822.0,817,PI,961,,56.0,57.0,,5.0,6.0,BGM,BWI,212.0,,,0,,0,,,,,,YES,YES
2123,1988-01-24,1705.0,1705,1803.0,1810,PI,944,,58.0,65.0,,-7.0,0.0,SYR,BOS,264.0,,,0,,0,,,,,,NO,NO
8940,1991-01-31,1113.0,1115,1240.0,1227,US,130,,87.0,72.0,,13.0,-2.0,ACY,PIT,309.0,,,0,,0,,,,,,YES,NO
18099,1996-01-13,852.0,845,1057.0,1035,DL,989,N626DL,245.0,230.0,220.0,22.0,7.0,ATL,PHX,1587.0,4.0,21.0,0,,0,,,,,,YES,YES
15609,1994-01-03,1025.0,1015,1155.0,1143,US,269,,90.0,88.0,,12.0,10.0,DCA,CHS,444.0,,,0,,0,,,,,,YES,YES
18223,1996-01-13,1432.0,1435,1548.0,1551,HP,480,N172AW,136.0,136.0,124.0,-3.0,-3.0,AUS,PHX,872.0,4.0,8.0,0,,0,,,,,,NO,NO
2534,1988-01-21,2022.0,2026,2123.0,2126,PI,955,,61.0,60.0,,-3.0,-4.0,SYR,BOS,264.0,,,0,,0,,,,,,NO,NO
42652,2008-01-03,759.0,745,1024.0,1030,WN,478,N403WN,145.0,165.0,128.0,-6.0,14.0,MDW,AUS,972.0,5.0,12.0,0,,0,,,,,,NO,YES
7428,1990-01-13,1207.0,1210,1347.0,1347,US,51,,100.0,97.0,,0.0,-3.0,PVD,PIT,467.0,,,0,,0,,,,,,NO,NO
1328,1987-10-19,634.0,635,728.0,722,PS,1519,,114.0,107.0,,6.0,-1.0,ABQ,LAX,677.0,,,0,,0,,,,,,YES,NO
37418,2005-01-23,1736.0,1720,2102.0,2043,UA,590,N804UA,146.0,143.0,128.0,19.0,16.0,MSY,IAD,954.0,9.0,9.0,0,,0,16.0,0.0,3.0,0.0,0.0,YES,YES
33078,2003-01-29,1358.0,1400,1726.0,1732,UA,1066,N932UA,148.0,152.0,132.0,-6.0,-2.0,SJC,DEN,948.0,5.0,11.0,0,,0,,,,,,NO,NO
13328,1993-01-04,1458.0,1455,2002.0,2015,US,98,,184.0,200.0,,-13.0,3.0,PHX,IND,1489.0,,,0,,0,,,,,,NO,YES
37330,2005-01-28,2149.0,2135,2345.0,2345,UA,588,N385UA,56.0,70.0,43.0,0.0,14.0,ORD,CMH,296.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,YES
14126,1994-01-06,959.0,955,1050.0,1051,US,229,,51.0,56.0,,-1.0,4.0,PHL,ALB,212.0,,,0,,0,,,,,,NO,YES
40921,2007-01-02,1147.0,1135,1659.0,1655,WN,2780,N437,192.0,200.0,177.0,4.0,12.0,DEN,BWI,1491.0,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
17188,1995-01-04,1430.0,1430,1515.0,1527,US,159,N236US,45.0,57.0,35.0,-12.0,0.0,RIC,PHL,198.0,3.0,7.0,0,,0,,,,,,NO,NO
38443,2006-01-11,1659.0,1700,2025.0,2017,US,710,N514AU,146.0,137.0,122.0,8.0,-1.0,DFW,CLT,936.0,11.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,NO
19312,1996-01-04,1418.0,1415,1640.0,1600,HP,605,N183AW,142.0,105.0,94.0,40.0,3.0,DEN,PHX,602.0,5.0,43.0,0,,0,,,,,,YES,YES
1468,1987-10-10,1319.0,1255,1415.0,1345,PS,1524,,56.0,50.0,,30.0,24.0,BUR,LAS,223.0,,,0,,0,,,,,,YES,YES
19218,1996-01-25,2106.0,2040,2328.0,2240,DL,1870,N623DL,262.0,240.0,247.0,48.0,26.0,CVG,PHX,1569.0,5.0,10.0,0,,0,,,,,,YES,YES
36002,2005-01-20,2128.0,1900,41.0,2223,UA,542,N910UA,133.0,143.0,111.0,138.0,148.0,ORD,BOS,867.0,4.0,18.0,0,,0,32.0,0.0,0.0,0.0,106.0,YES,YES
9727,1991-01-03,700.0,655,807.0,801,US,145,,67.0,66.0,,6.0,5.0,SYR,BWI,273.0,,,0,,0,,,,,,YES,YES
14071,1994-01-05,,1310,,1555,US,228,,,105.0,,,,ORD,CLT,599.0,,,1,,0,,,,,,YES,YES
15574,1994-01-02,743.0,720,830.0,813,US,268,,47.0,53.0,,17.0,23.0,FLL,TPA,197.0,,,0,,0,,,,,,YES,YES
3766,1988-01-24,2102.0,2105,2205.0,2208,PS,1465,,63.0,63.0,,-3.0,-3.0,BUR,OAK,325.0,,,0,,0,,,,,,NO,NO
31611,2002-01-05,735.0,740,827.0,831,US,793,N384äâ,52.0,51.0,28.0,-4.0,-5.0,RDU,CLT,130.0,4.0,20.0,0,,0,,,,,,NO,NO
16523,1995-01-20,2141.0,2135,2259.0,2238,US,204,N624AU,78.0,63.0,50.0,21.0,6.0,PIT,PHL,267.0,4.0,24.0,0,,0,,,,,,YES,YES
25287,1999-01-27,1030.0,1028,1250.0,1249,US,1464,N702UW,140.0,141.0,123.0,1.0,2.0,TPA,PHL,920.0,6.0,11.0,0,,0,,,,,,YES,YES
35705,2004-01-27,1953.0,1955,2121.0,2131,UA,505,N426UA,148.0,156.0,131.0,-10.0,-2.0,DEN,OAK,957.0,5.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
26024,2000-01-05,827.0,826,1047.0,1039,HP,2027,N651AW,260.0,253.0,230.0,8.0,1.0,ATL,PHX,1587.0,9.0,21.0,0,,0,,,,,,YES,YES
29915,2001-01-27,1332.0,1325,1448.0,1443,US,443,N446äâ,76.0,78.0,54.0,5.0,7.0,PHL,BTV,336.0,4.0,18.0,0,,0,,,,,,YES,YES
225,1987-10-13,1823.0,1800,1930.0,1901,PS,1463,,67.0,61.0,,29.0,23.0,BUR,OAK,325.0,,,0,,0,,,,,,YES,YES
10573,1992-01-16,1059.0,1100,1228.0,1237,US,63,,89.0,97.0,,-9.0,-1.0,LGA,CLE,418.0,,,0,,0,,,,,,NO,NO
30192,2002-01-23,806.0,810,1053.0,1032,US,735,N375äâ,227.0,202.0,185.0,21.0,-4.0,PHL,MCI,1038.0,4.0,38.0,0,,0,,,,,,YES,NO
11769,1992-01-15,848.0,850,1220.0,1240,US,88,,152.0,170.0,,-20.0,-2.0,DFW,PHL,1302.0,,,0,,0,,,,,,NO,NO
38776,2006-01-11,627.0,630,824.0,833,US,1231,N419US,117.0,123.0,101.0,-9.0,-3.0,MIA,CLT,650.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
17742,1995-01-13,1250.0,1210,1510.0,1436,US,2199,N270AU,140.0,146.0,128.0,34.0,40.0,SRQ,PHL,956.0,3.0,9.0,0,,0,,,,,,YES,YES
23820,1998-01-30,1049.0,0,1225.0,0,AA,419,N551AA,156.0,163.0,135.0,-6.0,1.0,DFW,PHX,868.0,7.0,14.0,0,,0,,,,,,NO,YES
23991,1999-01-31,1932.0,1908,2031.0,2005,US,1244,N912VJ,59.0,57.0,45.0,26.0,24.0,RIC,PHL,198.0,6.0,8.0,0,,0,,,,,,YES,YES
36307,2005-01-05,1331.0,1327,1534.0,1528,UA,551,N531UA,123.0,121.0,105.0,6.0,4.0,SEA,SFO,679.0,3.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0,YES,YES
19969,1996-01-05,1710.0,0,1830.0,0,AA,1733,N476AA,140.0,151.0,127.0,-9.0,2.0,DFW,PHX,868.0,4.0,9.0,0,,0,,,,,,NO,YES
30035,2002-01-01,753.0,755,1018.0,1040,US,726,N740äæ,85.0,105.0,68.0,-22.0,-2.0,STL,PIT,553.0,6.0,11.0,0,,0,,,,,,NO,NO
52,1987-10-12,,1505,,1608,PS,1453,,,63.0,,,,BUR,OAK,325.0,,,1,,0,,,,,,YES,YES
13197,1993-01-14,1544.0,1540,1724.0,1719,US,95,,100.0,99.0,,5.0,4.0,PVD,PIT,467.0,,,0,,0,,,,,,YES,YES
9117,1991-01-30,1504.0,1450,1604.0,1554,US,133,,60.0,64.0,,10.0,14.0,BUF,EWR,282.0,,,0,,0,,,,,,YES,YES
36990,2005-01-13,1228.0,1239,1411.0,1425,UA,576,N342UA,103.0,106.0,84.0,-14.0,-11.0,BOI,DEN,649.0,8.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0,NO,NO
18178,1996-01-30,835.0,835,1047.0,1043,HP,20,N910AW,252.0,248.0,228.0,4.0,0.0,ATL,PHX,1587.0,6.0,18.0,0,,0,,,,,,YES,NO
