ID,Case_Number,Date_Time,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,Latitude,Longitude
9926185,HY136576,02/01/2015 06:20:23 PM,045XX N KIMBALL AVE,0820,THEFT,$500 AND UNDER,CTA BUS,NO,NO,1723,17.0,33,14,06,41.963128729,-87.713349908
9933447,HY143815,02/08/2015 12:30:15 AM,011XX N HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,YES,NO,1112,11.0,27,23,14,41.901645826,-87.724902576
9916827,HY127240,01/24/2015 04:01:42 PM,047XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,YES,NO,1131,11.0,24,25,18,41.871115567,-87.743208639
9922957,HY132945,01/29/2015 01:47:39 PM,037XX N AUSTIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,YES,NO,1633,16.0,38,15,15,41.949220832,-87.776488705
9933416,HY143840,02/08/2015 12:30:19 AM,034XX W 13TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,NO,YES,1021,10.0,24,29,08B,41.86423395,-87.711663003
9916079,HY126190,01/23/2015 05:30:31 PM,006XX N LARAMIE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,YES,NO,1524,15.0,28,25,18,41.892153101,-87.755645749
9916630,HY126956,01/24/2015 11:05:28 AM,068XX S ASHLAND AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,APARTMENT,YES,NO,725,7.0,17,67,26,41.769188551,-87.663790257
9925744,HY135753,01/31/2015 08:18:34 PM,025XX E 79TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CONVENIENCE STORE,YES,NO,422,4.0,7,46,04A,41.751664915,-87.562865455
9940610,HY147807,02/07/2015 03:14:45 AM,045XX S WOODLAWN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,NO,YES,222,,4,39,26,,
9924679,HY134452,01/30/2015 05:00:48 PM,032XX S KEDVALE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,NO,NO,1031,10.0,22,30,06,41.833745007,-87.728070656
9926786,HY137391,01/27/2015 12:00:32 AM,014XX W 80TH ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,NO,NO,612,6.0,21,71,11,41.74849019,-87.658955585
9917179,HY126667,01/24/2015 05:37:29 AM,013XX W MORSE AVE,0460,BATTERY,SIMPLE,CTA TRAIN,NO,NO,2431,24.0,49,1,08B,42.008031574,-87.665331555
9925940,HY136109,02/01/2015 03:00:28 AM,063XX S FAIRFIELD AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,NO,YES,825,8.0,15,66,02,41.777586693,-87.692281227
9940097,HY150225,02/05/2015 12:01:10 AM,063XX W 63RD PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,NO,NO,812,8.0,23,64,11,41.776707,-87.779028407
9924899,HY134661,01/30/2015 09:30:53 PM,116XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,YES,YES,524,5.0,34,53,08B,41.682253218,-87.63868215
9929782,HY140114,02/04/2015 11:30:29 PM,042XX W ADDISON ST,0560,ASSAULT,SIMPLE,APARTMENT,NO,YES,1731,17.0,30,16,08A,41.946195353,-87.732669042
9933335,HY143731,02/07/2015 10:12:40 PM,019XX W 52ND ST,031A,ROBBERY,ARMED: HANDGUN,STREET,NO,NO,932,9.0,16,61,03,41.79953546,-87.673369333
9932649,HY142676,02/07/2015 02:15:24 AM,067XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,NO,NO,2432,24.0,49,1,08B,42.003671313,-87.660675165
9920835,HY130711,01/27/2015 03:08:42 PM,043XX S GREENWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,NO,YES,222,2.0,4,39,26,41.815696766,-87.599241035
9925013,HY134851,01/31/2015 02:00:12 AM,001XX E 31ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,NO,YES,133,1.0,2,35,08B,41.838455234,-87.623292775
9922762,HY132867,01/29/2015 01:10:42 PM,054XX W DIVISION ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,YES,NO,1524,15.0,37,25,26,41.902079512,-87.761224272
9919782,HY130153,01/25/2015 08:00:51 PM,008XX W SUNNYSIDE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,NO,YES,1914,19.0,46,3,08A,41.963547759,-87.65079844
9928191,HY138750,02/03/2015 05:20:38 AM,042XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,NO,NO,921,9.0,12,58,06,41.817066811,-87.688505309
9930400,HY140529,02/04/2015 03:15:14 PM,030XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",NO,NO,133,1.0,2,35,08B,41.840094342,-87.617670874
9922981,HY133084,01/29/2015 01:46:14 PM,013XX W ERIE ST,0820,THEFT,$500 AND UNDER,STREET,NO,NO,1215,12.0,27,24,06,41.893319971,-87.66143028
9933815,HY144401,02/06/2015 03:00:25 PM,006XX W SHERIDAN RD,0820,THEFT,$500 AND UNDER,STREET,NO,NO,1925,19.0,46,6,06,41.953067518,-87.646178901
9924712,HY134260,01/30/2015 01:00:23 PM,055XX S LAKE PARK AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,NO,NO,235,2.0,5,41,06,41.795013076,-87.587723666
9922172,HY132343,01/28/2015 10:25:54 PM,071XX S STONY ISLAND AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,YES,NO,324,3.0,5,43,26,41.765580638,-87.586462704
9930374,HY140516,02/04/2015 05:10:10 PM,041XX S DREXEL BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,NO,NO,214,2.0,4,36,11,41.819759308,-87.605005755
9923666,HY126769,01/24/2015 01:00:13 AM,011XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,NO,NO,2222,22.0,21,71,14,41.735837072,-87.652591946
9917237,HY127745,01/25/2015 12:25:47 AM,010XX W MAXWELL ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,NO,NO,1232,12.0,2,28,04A,41.864584296,-87.651998879
9920937,HY129841,01/26/2015 07:00:21 PM,049XX S CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,NO,NO,814,8.0,23,56,08B,41.803784858,-87.7431997
9916821,HY127258,01/24/2015 03:00:18 PM,006XX W DIVERSEY PKWY,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,NO,NO,1934,19.0,44,6,06,41.93292218,-87.644337113
9930197,HY140270,02/05/2015 07:45:34 AM,007XX W 116TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,YES,YES,524,5.0,34,53,04A,41.683900306,-87.641036704
9931662,HY141482,02/06/2015 08:20:36 AM,050XX W ALTGELD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,YES,YES,2521,25.0,31,19,08B,41.925899158,-87.752960192
9920857,HY130826,01/27/2015 04:58:43 PM,079XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),NO,NO,623,6.0,6,44,03,41.749786312,-87.62310906
9928996,HY139140,01/28/2015 08:00:15 PM,020XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,NO,NO,1814,18.0,43,7,14,41.918821739,-87.637860363
9922168,HY132141,01/28/2015 12:45:43 PM,031XX W 59TH ST,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,YES,NO,824,8.0,14,63,16,41.786371916,-87.702328583
9920285,HY130243,01/26/2015 01:45:42 PM,003XX S WACKER DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,NO,NO,122,1.0,2,32,11,41.877754402,-87.636524921
9937625,HY147655,02/02/2015 07:00:32 AM,087XX S HOUSTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,NO,NO,424,4.0,10,46,11,41.736658362,-87.55017724
9933597,HY144104,02/07/2015 06:00:55 PM,069XX N CLARK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,NO,NO,2424,24.0,49,1,07,42.006932534,-87.673636368
9925758,HY135925,01/31/2015 08:30:56 PM,011XX W 76TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,NO,NO,612,6.0,17,71,26,41.756088491,-87.652326672
9917498,HY127996,01/25/2015 12:00:43 AM,036XX S SEELEY AVE,0810,THEFT,OVER $500,STREET,NO,NO,912,9.0,11,59,06,41.827059626,-87.67655765
9923026,HY133156,01/29/2015 03:30:49 PM,063XX S PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ANIMAL HOSPITAL,NO,NO,725,7.0,15,67,14,41.778150746,-87.666505404
9926153,HY136421,02/01/2015 02:15:31 PM,031XX S NORMAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,NO,YES,915,9.0,11,60,26,41.836703105,-87.638790538
9921824,HY131857,01/27/2015 09:35:16 AM,007XX W 103RD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,NO,NO,2232,22.0,34,49,06,41.706814156,-87.642186236
9933697,HY144252,02/07/2015 08:00:47 PM,048XX W DAKIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,NO,YES,1634,16.0,45,15,26,41.952347779,-87.748595574
9935082,HY145460,02/06/2015 09:38:37 AM,049XX S ARCHER AVE,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",NO,NO,821,8.0,14,57,06,41.803064645,-87.721977699
9928358,HY138941,02/03/2015 08:44:33 PM,0000X E MONROE ST,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,NO,NO,112,1.0,42,32,06,41.880665942,-87.627074302
9923005,HY133160,01/29/2015 03:30:47 PM,059XX W LAWRENCE AVE,0860,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,NO,NO,1622,16.0,45,15,06,41.967558393,-87.77607164
9933793,HY144319,02/08/2015 01:30:34 PM,086XX S YATES BLVD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,YES,NO,423,4.0,7,46,24,41.737980092,-87.565886949
9921020,HY131064,01/27/2015 08:24:55 PM,062XX S JUSTINE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,YES,NO,713,7.0,16,67,18,41.780974526,-87.663187363
9918012,HY128772,01/26/2015 01:56:30 AM,033XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,NO,NO,1924,19.0,44,6,08B,41.943505733,-87.653394111
9933991,HY144590,02/08/2015 07:11:58 PM,0000X W TERMINAL ST,1330,CRIMINAL TRESPASS,TO LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,YES,NO,1653,16.0,41,76,26,41.976653215,-87.900984463
9933255,HY143590,02/07/2015 06:48:13 PM,001XX N BEAUBIEN CT,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,NO,NO,114,1.0,42,32,03,41.885195461,-87.623759673
9932416,HY141179,02/05/2015 08:40:45 PM,010XX N ORLEANS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),NO,NO,1823,18.0,27,8,06,41.900587703,-87.637180352
9933804,HY144371,02/08/2015 02:25:12 PM,035XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,YES,NO,1133,11.0,24,27,18,41.871671455,-87.71380125
9937112,HY147254,02/08/2015 11:30:14 AM,022XX W OHIO ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,OTHER,NO,NO,1221,12.0,26,24,20,41.89227571,-87.683107003
9926224,HY136633,02/01/2015 08:39:30 PM,105XX S EDBROOKE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,YES,YES,512,5.0,9,49,26,41.703087782,-87.619803735
9919117,HY129395,01/23/2015 05:00:47 PM,043XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,STREET,NO,NO,1131,11.0,24,26,06,41.875277288,-87.733421674
9932049,HY141842,02/06/2015 12:50:42 PM,053XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",YES,NO,932,9.0,16,61,08B,41.797454478,-87.668469076
9928485,HY139033,02/03/2015 01:30:51 PM,019XX W MONTROSE AVE,0890,THEFT,FROM BUILDING,RESTAURANT,NO,NO,1912,19.0,47,4,06,41.961601861,-87.67615213
9920945,HY130977,01/27/2015 07:10:20 PM,063XX S ARTESIAN AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,YES,NO,825,8.0,15,66,18,41.779055216,-87.685003619
9917855,HY128420,01/25/2015 09:00:51 AM,048XX N NAGLE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,NO,NO,1613,16.0,41,10,05,41.969894007,-87.788134734
9915860,HY125835,01/23/2015 02:00:39 PM,065XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,NO,YES,312,3.0,20,69,14,41.776318635,-87.615674724
9921505,HY131385,01/28/2015 07:50:57 AM,023XX S MARSHALL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,YES,NO,1033,10.0,12,30,08B,41.849655156,-87.698880871
9932256,HY142142,02/06/2015 05:17:35 PM,018XX N HARLEM AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,NO,NO,2513,25.0,36,25,06,41.913170944,-87.805764265
9916216,HY126379,01/23/2015 07:55:38 PM,077XX S CALUMET AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,YES,NO,623,6.0,6,69,18,41.754152394,-87.616464112
9920018,HY130244,01/26/2015 04:30:20 PM,054XX W MONROE ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,NO,NO,1522,15.0,29,25,03,41.879410782,-87.76097118
9923405,HY132391,01/28/2015 11:45:32 PM,042XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,NO,YES,925,9.0,3,37,08B,41.816693994,-87.633709515
9927962,HY138201,02/01/2015 09:00:18 PM,022XX W 107TH ST,0820,THEFT,$500 AND UNDER,STREET,NO,NO,2212,22.0,19,72,06,41.699211079,-87.677556224
9929589,HY138811,02/03/2015 05:30:23 PM,055XX N KEDZIE AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",NO,NO,1712,17.0,40,13,06,41.9814429,-87.708674189
9917338,HY127895,01/25/2015 04:00:23 AM,012XX N CLARK ST,0870,THEFT,POCKET-PICKING,SIDEWALK,NO,NO,1824,18.0,42,8,06,41.904091994,-87.631305154
9923210,HY133389,01/29/2015 07:43:30 PM,051XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,NO,NO,1532,15.0,28,25,06,41.887269376,-87.754760605
9925847,HY136038,01/31/2015 09:30:32 PM,034XX N CLARK ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,NO,NO,1924,19.0,44,6,06,41.945137201,-87.655023543
9936560,HY146744,02/08/2015 06:00:12 PM,070XX N SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,NO,NO,2411,24.0,50,2,14,42.008448609,-87.704671712
9929658,HY139952,02/04/2015 08:00:28 PM,056XX W BELMONT AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,YES,NO,2514,25.0,30,19,18,41.938464586,-87.76661816
9933090,HY143397,02/07/2015 04:34:45 PM,009XX W 71ST ST,031A,ROBBERY,ARMED: HANDGUN,OTHER,NO,NO,733,7.0,17,68,03,41.765245233,-87.648927204
9928586,HY138999,02/04/2015 06:34:14 AM,018XX S RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,NO,NO,1014,10.0,24,29,08B,41.855956543,-87.718666136
9932618,HY142682,02/07/2015 02:15:58 AM,001XX W KINZIE ST,0460,BATTERY,SIMPLE,STREET,YES,NO,1831,18.0,42,8,08B,41.889102346,-87.631201202
9929428,HY139605,01/29/2015 09:00:40 AM,043XX W WILCOX ST,1245,DECEPTIVE PRACTICE,PAY TV SERVICE OFFENSES,OTHER,NO,NO,1115,11.0,28,26,11,41.878660245,-87.733812316
9920836,HY130814,01/27/2015 05:05:19 PM,028XX N AUSTIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,YES,YES,2511,25.0,29,19,14,41.932073246,-87.776141741
9932944,HY143104,02/07/2015 10:30:19 AM,017XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,NO,NO,1814,18.0,43,7,14,41.913907586,-87.633468145
9927350,HY134928,01/31/2015 03:10:50 AM,070XX N RIDGE BLVD,031A,ROBBERY,ARMED: HANDGUN,OTHER,NO,NO,2411,,50,2,03,,
9929690,HY140051,02/04/2015 07:00:51 PM,012XX S MICHIGAN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,NO,NO,131,1.0,2,33,10,41.867012636,-87.6242912
9923278,HY133397,01/29/2015 07:50:38 PM,020XX W ARTHUR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,YES,YES,2412,24.0,50,2,08B,41.999802136,-87.681145214
9919572,HY130068,01/27/2015 03:25:24 AM,029XX N KOLMAR AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,YES,YES,2521,25.0,31,20,17,41.934572571,-87.740926074
9931164,HY141303,02/05/2015 08:10:59 AM,035XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,NO,NO,212,2.0,4,35,05,41.830078362,-87.617323796
9929990,HY140298,02/05/2015 08:00:11 AM,015XX E 69TH PL,0460,BATTERY,SIMPLE,SIDEWALK,NO,NO,332,3.0,5,43,08B,41.76866242,-87.587720958
9929740,HY140083,02/04/2015 11:40:12 PM,062XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,NO,YES,2512,25.0,29,19,08B,41.930929023,-87.782994574
9924759,HY134534,01/30/2015 05:15:50 PM,065XX S FRANCISCO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,NO,NO,831,8.0,15,66,05,41.774593389,-87.695863454
9925489,HY134132,01/30/2015 01:15:48 PM,014XX S BLUE ISLAND AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,GOVERNMENT BUILDING/PROPERTY,NO,NO,1233,12.0,2,28,24,41.862972651,-87.656975658
9921864,HY132027,01/28/2015 04:28:13 PM,067XX S ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,YES,NO,832,8.0,15,66,14,41.770372024,-87.684475202
9926269,HY136711,02/01/2015 11:00:13 PM,009XX W BELDEN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY RESIDENCE HALL,YES,NO,1812,18.0,43,7,26,41.923701009,-87.65159443
9932565,HY142559,02/06/2015 11:12:28 PM,005XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,YES,NO,1532,15.0,28,25,18,41.889656644,-87.755260579
9919573,HY130058,01/27/2015 01:37:53 AM,051XX W MADISON ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,YES,NO,1533,15.0,28,25,26,41.880497109,-87.753778819
9916180,HY126421,01/23/2015 10:00:55 PM,016XX N HAMLIN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,YES,NO,2535,25.0,26,23,18,41.91082822,-87.721321546
9916131,HY125901,01/23/2015 03:15:38 PM,040XX W CHICAGO AVE,0460,BATTERY,SIMPLE,GAS STATION,YES,NO,1111,11.0,37,23,08B,41.895475792,-87.726272394
9926071,HY136323,02/01/2015 09:13:37 AM,012XX W GRENSHAW ST,0810,THEFT,OVER $500,CHA HALLWAY/STAIRWELL/ELEVATOR,NO,YES,1231,12.0,2,28,06,41.867904275,-87.658876857
9918837,HY128195,01/25/2015 12:01:10 AM,010XX N HARDING AVE,0890,THEFT,FROM BUILDING,RESIDENCE,NO,NO,1112,,27,23,06,,
9915500,HY125638,01/23/2015 11:45:28 AM,034XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,NO,NO,1921,19.0,47,5,06,41.943279072,-87.688304777
9919519,HY130009,01/26/2015 05:00:19 PM,068XX S CAMPBELL AVE,0810,THEFT,OVER $500,RESIDENCE,NO,NO,832,8.0,15,66,06,41.76910536,-87.685661008
9925238,HY135001,01/30/2015 05:30:27 AM,007XX N HOYNE AVE,0820,THEFT,$500 AND UNDER,STREET,NO,NO,1221,12.0,1,24,06,41.895146678,-87.679327797
9919518,HY129970,01/26/2015 10:20:31 AM,063XX S DR MARTIN LUTHER KING JR DR,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,NO,NO,312,3.0,20,42,08B,41.779121913,-87.615452821
9922038,HY132199,01/28/2015 07:10:14 PM,0000X E MONROE ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,YES,NO,112,1.0,42,32,26,41.880665942,-87.627074302
9924809,HY134571,01/30/2015 07:30:22 PM,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,NO,YES,212,2.0,4,35,08B,41.830802442,-87.614622485
9917363,HY127871,01/25/2015 03:53:41 AM,058XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,NO,YES,232,2.0,20,40,14,41.78838073,-87.623779613
9929636,HY139787,02/04/2015 05:35:44 PM,021XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,SIDEWALK,NO,NO,1431,14.0,1,22,08B,41.919718036,-87.692378149
9925117,HY134964,01/31/2015 06:10:26 AM,103XX S TORRENCE AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,NO,NO,434,4.0,10,51,03,41.707987889,-87.559805497
9922185,HY132386,01/28/2015 11:55:51 PM,020XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,YES,YES,2522,25.0,31,19,08B,41.918244584,-87.746301942
9925015,HY134838,01/31/2015 12:45:39 AM,012XX S WABASH AVE,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,NO,NO,131,1.0,2,33,08B,41.866529872,-87.625662262
9917981,HY128684,01/25/2015 10:30:18 PM,089XX S MUSKEGON AVE,0560,ASSAULT,SIMPLE,APARTMENT,NO,NO,423,4.0,10,46,08A,41.732843061,-87.55532343
9917447,HY128051,01/23/2015 08:00:14 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,NO,NO,1651,16.0,41,76,06,41.976200159,-87.905308733
9916668,HY126961,01/24/2015 12:15:22 PM,065XX S DR MARTIN LUTHER KING JR DR,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,YES,NO,312,3.0,20,69,15,41.776318635,-87.615674724
9921846,HY131915,01/28/2015 03:08:51 PM,035XX N KILDARE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,YES,NO,1731,17.0,30,16,18,41.945386523,-87.734907869
9933265,HY143634,02/07/2015 08:05:32 PM,048XX W MONROE ST,4510,OTHER OFFENSE,PROBATION VIOLATION,SIDEWALK,YES,NO,1533,15.0,28,25,26,41.879595808,-87.74651994
9928163,HY138328,02/03/2015 02:40:40 PM,065XX N ASHLAND AVE,0460,BATTERY,SIMPLE,ALLEY,NO,NO,2432,24.0,40,1,08B,42.000452494,-87.670601906
9925023,HY134800,01/30/2015 11:31:51 PM,008XX W LAWRENCE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,APARTMENT,YES,NO,2024,20.0,48,3,08A,41.969259604,-87.650531545
9929650,HY139687,02/04/2015 04:19:50 PM,049XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,NO,YES,1533,15.0,28,25,08A,41.881661981,-87.748623559
9934561,HY144262,02/08/2015 01:30:10 PM,018XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,NO,NO,1421,,1,24,08B,,
9922928,HY132996,01/29/2015 02:00:11 PM,080XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,NO,NO,631,6.0,6,44,14,41.748307362,-87.608643001
9917203,HY127713,01/24/2015 11:55:30 PM,069XX S DR MARTIN LUTHER KING JR DR,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,NO,NO,322,3.0,6,69,03,41.769154927,-87.615497973
9927072,HY137747,02/03/2015 02:10:19 AM,016XX S KOSTNER AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,YES,NO,1012,10.0,24,29,24,41.858372007,-87.734871841
9925903,HY136093,01/31/2015 06:00:14 PM,014XX N BOSWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,NO,NO,1433,14.0,1,24,07,41.908091829,-87.666547152
9930907,HY140930,02/05/2015 04:30:31 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,YES,NO,111,1.0,42,32,06,41.883480076,-87.627730028
9932734,HY142822,02/07/2015 07:00:34 AM,032XX W 53RD ST,0560,ASSAULT,SIMPLE,APARTMENT,NO,NO,822,8.0,14,63,08A,41.797265046,-87.704521173
9933572,HY144103,02/07/2015 05:30:13 PM,0000X W ELM ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),NO,NO,1824,18.0,42,8,14,41.903060458,-87.629112412
9921081,HY131183,01/27/2015 10:45:34 PM,048XX W JACKSON BLVD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),YES,NO,1533,15.0,24,25,18,41.876680916,-87.745349567
9934166,HY144305,02/08/2015 01:40:37 PM,019XX N MOZART ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,NO,NO,1421,,35,22,05,,
9933185,HY143531,02/07/2015 06:50:40 PM,029XX S HALSTED ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,NO,NO,914,9.0,11,60,04B,41.841133046,-87.646207128
9926191,HY136547,02/01/2015 06:00:38 PM,080XX S SAGINAW AVE,0560,ASSAULT,SIMPLE,SIDEWALK,NO,NO,422,4.0,7,46,08A,41.7485609,-87.559974578
9933672,HY144150,02/07/2015 09:00:41 PM,041XX W 83RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,NO,NO,834,8.0,13,70,14,41.742210398,-87.726230508
9919783,HY130116,01/26/2015 08:00:36 PM,021XX N OAKLEY AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,NO,NO,1432,14.0,32,22,14,41.921705597,-87.685663361
